Gender,Item Purchased,Category,Location,Season,Discount Applied,Promo Code Used,Frequency of Purchases,Purchase Intent Category
Male,Belt,Accessories,Germany,Winter,Yes,Yes,Every 3 Months,Impulsive
Male,Jewelry,Accessories,Thailand,Summer,Yes,Yes,Every 3 Months,Impulsive
Female,Sunglasses,Accessories,Egypt,Fall,No,No,Every 3 Months,Impulsive
Female,T-shirt,Clothing,Malaysia,Summer,No,No,Every 3 Months,Impulsive
Male,Handbag,Accessories,Spain,Summer,Yes,Yes,Every 3 Months,Impulsive
Male,Shoes,Footwear,Kenya,Summer,No,No,Every 3 Months,Impulsive
Male,Socks,Clothing,Malaysia,Spring,No,No,Every 3 Months,Impulsive
Male,Gloves,Accessories,Indonesia,Winter,Yes,Yes,Every 3 Months,Impulsive
Male,Handbag,Accessories,Spain,Summer,Yes,Yes,Every 3 Months,Impulsive
Male,Jeans,Clothing,Indonesia,Fall,No,No,Every 3 Months,Impulsive
Male,Sweater,Clothing,Argentina,Spring,Yes,Yes,Every 3 Months,Impulsive
Male,Hoodie,Clothing,Malaysia,Fall,No,No,Every 3 Months,Impulsive
Male,T-shirt,Clothing,Canada,Fall,No,No,Every 3 Months,Impulsive
Male,Pants,Clothing,Nigeria,Spring,No,No,Every 3 Months,Impulsive
Male,Pants,Clothing,Nigeria,Spring,No,No,Every 3 Months,Impulsive
Male,Gloves,Accessories,Malaysia,Spring,Yes,Yes,Every 3 Months,Impulsive
Male,Belt,Accessories,Germany,Winter,Yes,Yes,Every 3 Months,Impulsive
Male,Gloves,Accessories,Indonesia,Winter,Yes,Yes,Every 3 Months,Impulsive
Male,Pants,Clothing,Spain,Winter,Yes,Yes,Every 3 Months,Impulsive
Male,Sunglasses,Accessories,United Kingdom,Spring,No,No,Every 3 Months,Impulsive
Male,Sandals,Footwear,Kenya,Winter,No,No,Every 3 Months,Impulsive
Male,Belt,Accessories,Germany,Winter,Yes,Yes,Every 3 Months,Impulsive
Male,Sandals,Footwear,Kenya,Winter,No,No,Every 3 Months,Impulsive
Female,Scarf,Accessories,Thailand,Winter,No,No,Every 3 Months,Impulsive
Female,Sneakers,Footwear,Mexico,Winter,No,No,Every 3 Months,Impulsive
Male,Backpack,Accessories,Nigeria,Summer,Yes,Yes,Every 3 Months,Impulsive
Male,Sandals,Footwear,Kenya,Fall,Yes,Yes,Every 3 Months,Impulsive
Male,Boots,Footwear,South Korea,Spring,No,No,Every 3 Months,Impulsive
Male,Hoodie,Clothing,Spain,Fall,No,No,Every 3 Months,Impulsive
Male,Sweater,Clothing,Netherlands,Winter,Yes,Yes,Every 3 Months,Impulsive
Female,Sneakers,Footwear,Egypt,Spring,No,No,Every 3 Months,Impulsive
Male,Backpack,Accessories,Italy,Spring,No,No,Every 3 Months,Impulsive
Female,Sunglasses,Accessories,Philippines,Winter,No,No,Every 3 Months,Impulsive
Female,Backpack,Accessories,Kenya,Summer,No,No,Every 3 Months,Impulsive
Female,Sneakers,Footwear,Egypt,Spring,No,No,Every 3 Months,Impulsive
Male,Hoodie,Clothing,Malaysia,Fall,No,No,Every 3 Months,Impulsive
Male,Sandals,Footwear,Australia,Fall,Yes,Yes,Every 3 Months,Impulsive
Female,Backpack,Accessories,Kenya,Summer,No,No,Every 3 Months,Impulsive
Male,Backpack,Accessories,Italy,Fall,Yes,Yes,Every 3 Months,Impulsive
Male,Shoes,Footwear,Kenya,Summer,No,No,Every 3 Months,Impulsive
Female,Sandals,Footwear,United States,Spring,No,No,Every 3 Months,Impulsive
Male,Backpack,Accessories,Australia,Summer,No,No,Every 3 Months,Impulsive
Female,Shorts,Clothing,Netherlands,Spring,No,No,Every 3 Months,Impulsive
Male,Pants,Clothing,Nigeria,Spring,No,No,Every 3 Months,Impulsive
Male,Boots,Footwear,Canada,Summer,No,No,Every 3 Months,Impulsive
Male,Pants,Clothing,Spain,Winter,Yes,Yes,Every 3 Months,Impulsive
Male,Sneakers,Footwear,Malaysia,Spring,Yes,Yes,Every 3 Months,Impulsive
Female,Sunglasses,Accessories,Netherlands,Summer,No,No,Every 3 Months,Impulsive
Male,Skirt,Clothing,South Africa,Spring,Yes,Yes,Every 3 Months,Impulsive
Male,Sunglasses,Accessories,United Kingdom,Spring,Yes,Yes,Every 3 Months,Impulsive
Male,Hoodie,Clothing,Spain,Fall,No,No,Every 3 Months,Impulsive
Male,Sunglasses,Accessories,United Kingdom,Spring,No,No,Every 3 Months,Impulsive
Female,Sunglasses,Accessories,Netherlands,Summer,No,No,Every 3 Months,Impulsive
Male,Jacket,Outerwear,Kenya,Winter,Yes,Yes,Every 3 Months,Impulsive
Female,Belt,Accessories,Spain,Spring,No,No,Every 3 Months,Impulsive
Male,Sunglasses,Accessories,United Kingdom,Spring,No,No,Every 3 Months,Impulsive
Male,Backpack,Accessories,Italy,Spring,No,No,Every 3 Months,Impulsive
Female,Sneakers,Footwear,Mexico,Winter,No,No,Every 3 Months,Impulsive
Female,Coat,Outerwear,Spain,Spring,No,No,Every 3 Months,Impulsive
Male,Socks,Clothing,Malaysia,Spring,No,No,Every 3 Months,Impulsive
Male,Backpack,Accessories,Nigeria,Summer,Yes,Yes,Every 3 Months,Impulsive
Male,Jacket,Outerwear,Kenya,Winter,Yes,Yes,Every 3 Months,Impulsive
Male,Jacket,Outerwear,China,Winter,Yes,Yes,Every 3 Months,Impulsive
Male,Coat,Outerwear,Thailand,Spring,Yes,Yes,Every 3 Months,Impulsive
Male,Boots,Footwear,Canada,Summer,No,No,Every 3 Months,Impulsive
Male,Sweater,Clothing,Germany,Fall,Yes,Yes,Every 3 Months,Impulsive
Male,Sandals,Footwear,Australia,Fall,Yes,Yes,Every 3 Months,Impulsive
Female,Shirt,Clothing,Mexico,Spring,No,No,Every 3 Months,Impulsive
Male,Boots,Footwear,Canada,Summer,No,No,Every 3 Months,Impulsive
Male,Skirt,Clothing,Nigeria,Fall,Yes,Yes,Every 3 Months,Impulsive
Female,Sunglasses,Accessories,Philippines,Winter,No,No,Every 3 Months,Impulsive
Female,Pants,Clothing,Nigeria,Summer,No,No,Every 3 Months,Impulsive
Female,Scarf,Accessories,United Kingdom,Summer,No,No,Every 3 Months,Impulsive
Female,Coat,Outerwear,Spain,Spring,No,No,Every 3 Months,Impulsive
Female,Scarf,Accessories,Thailand,Winter,No,No,Every 3 Months,Impulsive
Male,Skirt,Clothing,Nigeria,Fall,Yes,Yes,Every 3 Months,Impulsive
Female,Coat,Outerwear,Spain,Spring,No,No,Every 3 Months,Impulsive
Male,Sunglasses,Accessories,Netherlands,Winter,No,No,Every 3 Months,Impulsive
Female,Jacket,Outerwear,Germany,Winter,No,No,Every 3 Months,Impulsive
Male,Sweater,Clothing,Argentina,Spring,Yes,Yes,Every 3 Months,Impulsive
Female,Sneakers,Footwear,Mexico,Winter,No,No,Every 3 Months,Impulsive
Female,Socks,Clothing,China,Spring,No,No,Every 3 Months,Impulsive
Female,Sneakers,Footwear,Egypt,Spring,No,No,Every 3 Months,Impulsive
Male,Hat,Accessories,Thailand,Spring,No,No,Every 3 Months,Impulsive
Female,Shirt,Clothing,Egypt,Summer,No,No,Every 3 Months,Impulsive
Male,Hat,Accessories,Germany,Fall,Yes,Yes,Every 3 Months,Impulsive
Female,Jacket,Outerwear,Spain,Fall,No,No,Every 3 Months,Impulsive
Male,Sandals,Footwear,China,Winter,Yes,Yes,Every 3 Months,Impulsive
Female,Jacket,Outerwear,Thailand,Spring,No,No,Every 3 Months,Impulsive
Male,Jacket,Outerwear,Kenya,Winter,Yes,Yes,Every 3 Months,Impulsive
Male,Backpack,Accessories,Italy,Spring,No,No,Every 3 Months,Impulsive
Male,Shoes,Footwear,Argentina,Fall,Yes,Yes,Every 3 Months,Impulsive
Male,Coat,Outerwear,South Africa,Summer,No,No,Every 3 Months,Impulsive
Male,Shoes,Footwear,Argentina,Fall,Yes,Yes,Every 3 Months,Impulsive
Male,Skirt,Clothing,South Africa,Spring,Yes,Yes,Every 3 Months,Impulsive
Female,Jacket,Outerwear,Philippines,Fall,No,No,Every 3 Months,Impulsive
Male,Pants,Clothing,Nigeria,Spring,No,No,Every 3 Months,Impulsive
Male,Socks,Clothing,Mexico,Summer,No,No,Every 3 Months,Impulsive
Male,Pants,Clothing,Nigeria,Spring,No,No,Every 3 Months,Impulsive
Male,Sweater,Clothing,Argentina,Spring,Yes,Yes,Every 3 Months,Impulsive
Male,Coat,Outerwear,South Africa,Summer,No,No,Every 3 Months,Impulsive
Female,Sneakers,Footwear,Mexico,Winter,No,No,Every 3 Months,Impulsive
Male,Coat,Outerwear,Netherlands,Winter,Yes,Yes,Every 3 Months,Impulsive
Female,Hat,Accessories,Netherlands,Fall,No,No,Every 3 Months,Impulsive
Male,Sweater,Clothing,Netherlands,Winter,Yes,Yes,Every 3 Months,Impulsive
Female,Jacket,Outerwear,Spain,Fall,No,No,Every 3 Months,Impulsive
Male,Coat,Outerwear,Thailand,Spring,Yes,Yes,Every 3 Months,Impulsive
Male,Gloves,Accessories,Indonesia,Winter,Yes,Yes,Every 3 Months,Impulsive
Male,Coat,Outerwear,Thailand,Spring,Yes,Yes,Every 3 Months,Impulsive
Male,Belt,Accessories,Germany,Winter,Yes,Yes,Every 3 Months,Impulsive
Female,Sunglasses,Accessories,Egypt,Fall,No,No,Every 3 Months,Impulsive
Female,Boots,Footwear,United States,Summer,No,No,Every 3 Months,Impulsive
Male,Hoodie,Clothing,Spain,Fall,No,No,Every 3 Months,Impulsive
Female,Skirt,Clothing,Italy,Summer,No,No,Every 3 Months,Impulsive
Female,Dress,Clothing,United States,Summer,No,No,Every 3 Months,Impulsive
Male,Boots,Footwear,South Korea,Spring,No,No,Every 3 Months,Impulsive
Female,Sweater,Clothing,Egypt,Spring,No,No,Every 3 Months,Impulsive
Male,T-shirt,Clothing,Malaysia,Summer,No,No,Every 3 Months,Impulsive
Male,Socks,Clothing,Malaysia,Spring,No,No,Every 3 Months,Impulsive
Female,Scarf,Accessories,Thailand,Winter,No,No,Every 3 Months,Impulsive
Male,Sandals,Footwear,China,Winter,Yes,Yes,Every 3 Months,Impulsive
Female,Jacket,Outerwear,Spain,Fall,No,No,Every 3 Months,Impulsive
Male,Shirt,Clothing,Spain,Winter,Yes,Yes,Every 3 Months,Impulsive
Male,Sweater,Clothing,Germany,Fall,Yes,Yes,Every 3 Months,Impulsive
Male,Sandals,Footwear,China,Winter,Yes,Yes,Every 3 Months,Impulsive
Male,Socks,Clothing,Kenya,Summer,Yes,Yes,Every 3 Months,Impulsive
Male,Hoodie,Clothing,Italy,Fall,Yes,Yes,Every 3 Months,Impulsive
Female,Jewelry,Accessories,Netherlands,Fall,No,No,Every 3 Months,Impulsive
Male,Skirt,Clothing,Nigeria,Fall,Yes,Yes,Every 3 Months,Impulsive
Male,Hat,Accessories,Thailand,Spring,No,No,Every 3 Months,Impulsive
Male,Socks,Clothing,Malaysia,Spring,No,No,Every 3 Months,Impulsive
Female,Sunglasses,Accessories,Philippines,Winter,No,No,Every 3 Months,Impulsive
Male,Sandals,Footwear,Kenya,Winter,No,No,Every 3 Months,Impulsive
Male,Backpack,Accessories,Australia,Summer,No,No,Every 3 Months,Impulsive
Male,Socks,Clothing,Mexico,Summer,No,No,Every 3 Months,Impulsive
Male,Skirt,Clothing,Netherlands,Summer,No,No,Every 3 Months,Impulsive
Male,Jacket,Outerwear,China,Winter,Yes,Yes,Every 3 Months,Impulsive
Male,Sneakers,Footwear,Canada,Fall,Yes,Yes,Every 3 Months,Impulsive
Male,Sunglasses,Accessories,Netherlands,Winter,No,No,Every 3 Months,Impulsive
Male,Backpack,Accessories,Italy,Fall,Yes,Yes,Every 3 Months,Impulsive
Male,Jewelry,Accessories,Thailand,Summer,Yes,Yes,Every 3 Months,Impulsive
Female,Pants,Clothing,United States,Winter,No,No,Every 3 Months,Impulsive
Female,Sweater,Clothing,Vietnam,Spring,No,No,Every 3 Months,Impulsive
Female,Jacket,Outerwear,Philippines,Fall,No,No,Every 3 Months,Impulsive
Female,Sweater,Clothing,Vietnam,Spring,No,No,Every 3 Months,Impulsive
Male,T-shirt,Clothing,Malaysia,Summer,No,No,Every 3 Months,Impulsive
Female,Sunglasses,Accessories,Egypt,Fall,No,No,Every 3 Months,Impulsive
Female,Socks,Clothing,China,Spring,No,No,Every 3 Months,Impulsive
Female,Dress,Clothing,United States,Summer,No,No,Every 3 Months,Impulsive
Male,Scarf,Accessories,Chile,Summer,Yes,Yes,Every 3 Months,Impulsive
Male,Shirt,Clothing,Indonesia,Summer,No,No,Every 3 Months,Impulsive
Female,Socks,Clothing,China,Spring,No,No,Every 3 Months,Impulsive
Male,Coat,Outerwear,Thailand,Spring,Yes,Yes,Every 3 Months,Impulsive
Male,Jewelry,Accessories,Thailand,Summer,Yes,Yes,Every 3 Months,Impulsive
Male,Coat,Outerwear,Thailand,Fall,Yes,Yes,Every 3 Months,Impulsive
Male,Socks,Clothing,Mexico,Summer,No,No,Every 3 Months,Impulsive
Male,Skirt,Clothing,South Africa,Spring,Yes,Yes,Every 3 Months,Impulsive
Female,Sneakers,Footwear,Mexico,Winter,No,No,Every 3 Months,Impulsive
Male,Belt,Accessories,Egypt,Summer,Yes,Yes,Every 3 Months,Impulsive
Male,Coat,Outerwear,Netherlands,Winter,Yes,Yes,Every 3 Months,Impulsive
Female,Backpack,Accessories,Kenya,Summer,No,No,Every 3 Months,Impulsive
Male,T-shirt,Clothing,Canada,Fall,No,No,Every 3 Months,Impulsive
Female,Sunglasses,Accessories,Canada,Spring,No,No,Every 3 Months,Impulsive
Male,Socks,Clothing,Kenya,Summer,Yes,Yes,Every 3 Months,Impulsive
Male,Sneakers,Footwear,Malaysia,Spring,Yes,Yes,Every 3 Months,Impulsive
Male,Socks,Clothing,Mexico,Summer,No,No,Every 3 Months,Impulsive
Male,Sweater,Clothing,Germany,Fall,Yes,Yes,Every 3 Months,Impulsive
Female,Jacket,Outerwear,Thailand,Spring,No,No,Every 3 Months,Impulsive
Female,Sunglasses,Accessories,Canada,Spring,No,No,Every 3 Months,Impulsive
Female,Jacket,Outerwear,Germany,Winter,No,No,Every 3 Months,Impulsive
Male,Socks,Clothing,Kenya,Summer,Yes,Yes,Every 3 Months,Impulsive
Male,Backpack,Accessories,Australia,Summer,No,No,Every 3 Months,Impulsive
Male,Sweater,Clothing,Germany,Fall,Yes,Yes,Every 3 Months,Impulsive
Male,Shoes,Footwear,Canada,Spring,Yes,Yes,Every 3 Months,Impulsive
Male,Sweater,Clothing,Malaysia,Summer,Yes,Yes,Every 3 Months,Impulsive
Male,Hat,Accessories,Germany,Fall,Yes,Yes,Every 3 Months,Impulsive
Male,Backpack,Accessories,Nigeria,Summer,Yes,Yes,Every 3 Months,Impulsive
Female,Jacket,Outerwear,Germany,Winter,No,No,Every 3 Months,Impulsive
Male,Socks,Clothing,Malaysia,Spring,Yes,Yes,Every 3 Months,Impulsive
Female,Shirt,Clothing,Mexico,Spring,No,No,Every 3 Months,Impulsive
Male,Skirt,Clothing,South Africa,Spring,Yes,Yes,Every 3 Months,Impulsive
Female,Backpack,Accessories,Kenya,Summer,No,No,Every 3 Months,Impulsive
Male,Gloves,Accessories,Thailand,Fall,No,No,Every 3 Months,Impulsive
Male,Belt,Accessories,Germany,Winter,Yes,Yes,Every 3 Months,Impulsive
Male,Gloves,Accessories,Malaysia,Spring,Yes,Yes,Every 3 Months,Impulsive
Male,Sneakers,Footwear,Nigeria,Spring,Yes,Yes,Every 3 Months,Impulsive
Female,Backpack,Accessories,Nigeria,Fall,No,No,Every 3 Months,Impulsive
Male,Sandals,Footwear,Australia,Fall,Yes,Yes,Every 3 Months,Impulsive
Male,Socks,Clothing,Kenya,Summer,Yes,Yes,Every 3 Months,Impulsive
Female,Jacket,Outerwear,Spain,Fall,No,No,Every 3 Months,Impulsive
Male,Sandals,Footwear,Kenya,Fall,Yes,Yes,Every 3 Months,Impulsive
Female,Pants,Clothing,United States,Winter,No,No,Every 3 Months,Impulsive
Female,Sunglasses,Accessories,Philippines,Winter,No,No,Every 3 Months,Impulsive
Male,Sunglasses,Accessories,United Kingdom,Spring,No,No,Every 3 Months,Impulsive
Male,Gloves,Accessories,Indonesia,Winter,Yes,Yes,Every 3 Months,Impulsive
Male,Belt,Accessories,Germany,Summer,No,No,Every 3 Months,Impulsive
Female,Scarf,Accessories,Thailand,Winter,No,No,Every 3 Months,Impulsive
Female,Sandals,Footwear,United States,Spring,No,No,Every 3 Months,Impulsive
Female,Jacket,Outerwear,Spain,Fall,No,No,Every 3 Months,Impulsive
Male,Socks,Clothing,Malaysia,Spring,Yes,Yes,Every 3 Months,Impulsive
Male,Hoodie,Clothing,Malaysia,Fall,No,No,Every 3 Months,Impulsive
Male,Sneakers,Footwear,Canada,Fall,Yes,Yes,Every 3 Months,Impulsive
Female,Boots,Footwear,United States,Summer,No,No,Every 3 Months,Impulsive
Male,Hat,Accessories,Germany,Fall,Yes,Yes,Every 3 Months,Impulsive
Male,Pants,Clothing,Spain,Winter,Yes,Yes,Every 3 Months,Impulsive
Female,Dress,Clothing,United States,Summer,No,No,Every 3 Months,Impulsive
Female,Jacket,Outerwear,Spain,Fall,No,No,Every 3 Months,Impulsive
Male,T-shirt,Clothing,Canada,Fall,No,No,Every 3 Months,Impulsive
Female,Pants,Clothing,Nigeria,Summer,No,No,Every 3 Months,Impulsive
Female,Jeans,Clothing,Italy,Summer,No,No,Every 3 Months,Impulsive
Female,Coat,Outerwear,Nigeria,Spring,No,No,Every 3 Months,Impulsive
Male,Sweater,Clothing,Argentina,Spring,Yes,Yes,Every 3 Months,Impulsive
Female,Coat,Outerwear,Spain,Spring,No,No,Every 3 Months,Impulsive
Male,Sandals,Footwear,Australia,Fall,Yes,Yes,Every 3 Months,Impulsive
Female,Sweater,Clothing,Vietnam,Spring,No,No,Every 3 Months,Impulsive
Female,Jacket,Outerwear,Philippines,Fall,No,No,Every 3 Months,Impulsive
Male,Sweater,Clothing,Argentina,Spring,Yes,Yes,Every 3 Months,Impulsive
Male,Pants,Clothing,Nigeria,Spring,No,No,Every 3 Months,Impulsive
Male,Sunglasses,Accessories,United Kingdom,Spring,Yes,Yes,Every 3 Months,Impulsive
Male,Skirt,Clothing,Netherlands,Summer,No,No,Every 3 Months,Impulsive
Male,Socks,Clothing,Mexico,Summer,No,No,Every 3 Months,Impulsive
Female,Scarf,Accessories,United Kingdom,Summer,No,No,Every 3 Months,Impulsive
Male,Sandals,Footwear,Thailand,Spring,No,No,Every 3 Months,Impulsive
Male,Coat,Outerwear,South Africa,Summer,No,No,Every 3 Months,Impulsive
Male,Backpack,Accessories,Nigeria,Summer,Yes,Yes,Every 3 Months,Impulsive
Male,Sandals,Footwear,Kenya,Winter,No,No,Every 3 Months,Impulsive
Male,Socks,Clothing,Malaysia,Spring,No,No,Every 3 Months,Impulsive
Male,Jacket,Outerwear,Kenya,Winter,Yes,Yes,Every 3 Months,Impulsive
Female,Backpack,Accessories,Kenya,Summer,No,No,Every 3 Months,Impulsive
Male,Sweater,Clothing,Argentina,Spring,Yes,Yes,Every 3 Months,Impulsive
Female,Coat,Outerwear,Nigeria,Spring,No,No,Every 3 Months,Impulsive
Female,Boots,Footwear,Kenya,Summer,No,No,Every 3 Months,Impulsive
Male,Skirt,Clothing,Netherlands,Summer,No,No,Every 3 Months,Impulsive
Female,Jacket,Outerwear,Spain,Fall,No,No,Every 3 Months,Impulsive
Female,Jewelry,Accessories,Netherlands,Fall,No,No,Every 3 Months,Impulsive
Female,Shirt,Clothing,Egypt,Summer,No,No,Every 3 Months,Impulsive
Male,Sunglasses,Accessories,Netherlands,Winter,No,No,Every 3 Months,Impulsive
Female,Jacket,Outerwear,Spain,Fall,No,No,Every 3 Months,Impulsive
Female,Pants,Clothing,Nigeria,Summer,No,No,Every 3 Months,Impulsive
Male,Sandals,Footwear,Kenya,Fall,Yes,Yes,Every 3 Months,Impulsive
Male,Sandals,Footwear,Thailand,Spring,No,No,Every 3 Months,Impulsive
Male,Gloves,Accessories,Indonesia,Winter,Yes,Yes,Every 3 Months,Impulsive
Female,Sunglasses,Accessories,Canada,Spring,No,No,Every 3 Months,Impulsive
Female,T-shirt,Clothing,Malaysia,Summer,No,No,Every 3 Months,Impulsive
Female,Shirt,Clothing,Egypt,Summer,No,No,Every 3 Months,Impulsive
Male,Sweater,Clothing,Argentina,Spring,Yes,Yes,Every 3 Months,Impulsive
Male,Coat,Outerwear,Thailand,Fall,Yes,Yes,Every 3 Months,Impulsive
Female,Jacket,Outerwear,Thailand,Spring,No,No,Every 3 Months,Impulsive
Female,Sneakers,Footwear,Egypt,Spring,No,No,Every 3 Months,Impulsive
Male,Sunglasses,Accessories,Netherlands,Winter,No,No,Every 3 Months,Impulsive
Female,Belt,Accessories,Spain,Spring,No,No,Every 3 Months,Impulsive
Male,Coat,Outerwear,Thailand,Fall,Yes,Yes,Every 3 Months,Impulsive
Female,Backpack,Accessories,Kenya,Summer,No,No,Every 3 Months,Impulsive
Female,Sneakers,Footwear,Mexico,Winter,No,No,Every 3 Months,Impulsive
Female,Hat,Accessories,Netherlands,Fall,No,No,Every 3 Months,Impulsive
Male,Belt,Accessories,Egypt,Summer,Yes,Yes,Every 3 Months,Impulsive
Female,Scarf,Accessories,United Kingdom,Summer,No,No,Every 3 Months,Impulsive
Female,Shorts,Clothing,Netherlands,Spring,No,No,Every 3 Months,Impulsive
Male,Backpack,Accessories,Italy,Fall,Yes,Yes,Every 3 Months,Impulsive
Female,Pants,Clothing,United States,Winter,No,No,Every 3 Months,Impulsive
Female,Pants,Clothing,Nigeria,Summer,No,No,Every 3 Months,Impulsive
Female,Sunglasses,Accessories,Canada,Spring,No,No,Every 3 Months,Impulsive
Male,Jeans,Clothing,Indonesia,Fall,No,No,Every 3 Months,Impulsive
Male,Socks,Clothing,Kenya,Summer,Yes,Yes,Every 3 Months,Impulsive
Male,Shoes,Footwear,Argentina,Fall,Yes,Yes,Every 3 Months,Impulsive
Male,Socks,Clothing,Kenya,Summer,Yes,Yes,Every 3 Months,Impulsive
Male,Gloves,Accessories,Thailand,Fall,No,No,Every 3 Months,Impulsive
Male,Jeans,Clothing,Indonesia,Fall,No,No,Every 3 Months,Impulsive
Male,Sweater,Clothing,Germany,Fall,Yes,Yes,Every 3 Months,Impulsive
Female,Jacket,Outerwear,Philippines,Fall,No,No,Every 3 Months,Impulsive
Female,Shorts,Clothing,Netherlands,Spring,No,No,Every 3 Months,Impulsive
Female,Socks,Clothing,China,Spring,No,No,Every 3 Months,Impulsive
Male,Sandals,Footwear,Australia,Fall,Yes,Yes,Every 3 Months,Impulsive
Male,Gloves,Accessories,Indonesia,Winter,Yes,Yes,Every 3 Months,Impulsive
Female,Jacket,Outerwear,Spain,Fall,No,No,Every 3 Months,Impulsive
Female,Coat,Outerwear,Spain,Spring,No,No,Every 3 Months,Impulsive
Female,Boots,Footwear,Kenya,Summer,No,No,Every 3 Months,Impulsive
Male,Backpack,Accessories,Nigeria,Summer,Yes,Yes,Every 3 Months,Impulsive
Male,Coat,Outerwear,South Africa,Summer,No,No,Every 3 Months,Impulsive
Female,T-shirt,Clothing,Malaysia,Summer,No,No,Every 3 Months,Impulsive
Female,Coat,Outerwear,Spain,Spring,No,No,Every 3 Months,Impulsive
Male,Gloves,Accessories,Malaysia,Spring,Yes,Yes,Every 3 Months,Impulsive
Female,Hoodie,Clothing,South Africa,Summer,No,No,Every 3 Months,Impulsive
Female,Shirt,Clothing,Italy,Summer,No,No,Every 3 Months,Impulsive
Male,Coat,Outerwear,Thailand,Spring,Yes,Yes,Every 3 Months,Impulsive
Male,Skirt,Clothing,Nigeria,Fall,Yes,Yes,Every 3 Months,Impulsive
Male,Skirt,Clothing,South Africa,Spring,Yes,Yes,Every 3 Months,Impulsive
Female,Dress,Clothing,United States,Summer,No,No,Every 3 Months,Impulsive
Male,Shirt,Clothing,Spain,Winter,Yes,Yes,Every 3 Months,Impulsive
Female,Boots,Footwear,Kenya,Summer,No,No,Every 3 Months,Impulsive
Male,Skirt,Clothing,Nigeria,Fall,Yes,Yes,Every 3 Months,Impulsive
Male,Belt,Accessories,Germany,Winter,Yes,Yes,Every 3 Months,Impulsive
Male,Hoodie,Clothing,Italy,Fall,Yes,Yes,Every 3 Months,Impulsive
Female,Sunglasses,Accessories,Netherlands,Summer,No,No,Every 3 Months,Impulsive
Male,Gloves,Accessories,Thailand,Fall,No,No,Every 3 Months,Impulsive
Female,Sunglasses,Accessories,Canada,Spring,No,No,Every 3 Months,Impulsive
Male,Pants,Clothing,Germany,Winter,Yes,Yes,Every 3 Months,Impulsive
Male,Backpack,Accessories,Italy,Spring,No,No,Every 3 Months,Impulsive
Male,Sandals,Footwear,Australia,Fall,Yes,Yes,Every 3 Months,Impulsive
Male,Socks,Clothing,Mexico,Summer,No,No,Every 3 Months,Impulsive
Male,T-shirt,Clothing,Malaysia,Summer,No,No,Every 3 Months,Impulsive
Female,Jacket,Outerwear,Germany,Winter,No,No,Every 3 Months,Impulsive
Female,Sunglasses,Accessories,Philippines,Winter,No,No,Every 3 Months,Impulsive
Male,Pants,Clothing,Germany,Winter,Yes,Yes,Every 3 Months,Impulsive
Male,Backpack,Accessories,Australia,Summer,No,No,Every 3 Months,Impulsive
Male,Sunglasses,Accessories,United Kingdom,Spring,No,No,Every 3 Months,Impulsive
Female,Sunglasses,Accessories,Canada,Spring,No,No,Every 3 Months,Impulsive
Male,Backpack,Accessories,Australia,Summer,No,No,Every 3 Months,Impulsive
